latitude,longitude,building,shelter
25.1684455,121.4584953,,
25.168461,121.4584974,,
25.1684736,121.4585041,,
25.1684838,121.4585148,,
25.1684906,121.4585284,,
25.1684934,121.4585448,,
25.1684911,121.4585614,,
25.168484,121.4585762,,
25.1684731,121.4585874,,
25.1684595,121.4585942,,
25.1683401,121.4584773,,
25.168123,121.4584606,,
25.175787,121.4323531,,
25.1757741,121.4320842,,
25.1756761,121.4320319,,
25.1756567,121.4316671,,
25.1755766,121.4317101,,
25.175545,121.4317905,,
25.1758751,121.4321526,,
25.1758897,121.4322304,,
25.1758897,121.4323726,,
25.1665976,121.4467019,,
25.166572,121.4467308,,
25.1665584,121.4467502,,
25.166386,121.4469694,,
25.1662926,121.4470901,,
25.1662534,121.4471016,,
25.1661918,121.4470462,,
25.1660583,121.4465942,,
25.1659762,121.446445,,
25.1692777,121.4523685,,
25.1714625,121.4411723,,
25.1716096,121.4410096,,
25.1719276,121.4407522,,
25.1721958,121.4405675,,
25.1731236,121.4375443,,
25.1736417,121.4411612,,
25.1737267,121.4409587,,
25.1736095,121.4409064,,
25.1735696,121.4411278,,
25.173564,121.4411419,,
25.1734727,121.4410986,,
25.1729212,121.4386534,,
25.1733931,121.4376638,,
25.1735727,121.4375657,,
25.1738627,121.4373191,,
25.1751826,121.4352292,,
25.1754181,121.4344406,,
25.1753987,121.4343387,,
25.1749775,121.4338881,,
25.1749679,121.4338284,,
25.1749338,121.4337727,,
25.1736883,121.4379172,,
25.1738893,121.438447,,
25.17398,121.4383177,,
25.1738651,121.4382207,,
25.1737806,121.4383429,,
25.1737021,121.4384564,,
25.1738161,121.4385527,,
25.1755496,121.4377819,,
25.1698622,121.4467375,,
25.1700333,121.4468636,,
25.1700673,121.4468716,,
25.1701788,121.4467936,,
25.1713517,121.4494735,,
25.1713851,121.4494289,,
25.171541,121.4492358,,
25.1715483,121.448977,,
25.1687554,121.4515135,,
25.1686986,121.4516533,,
25.1686098,121.4517165,,
25.1685005,121.451753,,
25.1683895,121.4517035,,
25.168282,121.4516916,,
25.1682182,121.4516413,,
25.1681121,121.4516077,,
25.1766082,121.4505059,,
25.1767257,121.4504477,,
25.1763781,121.4512461,,
25.1765174,121.4512904,,
25.1762495,121.4508943,,
25.171779,121.4502107,,
25.1684486,121.4456742,,
25.1687807,121.4450619,,
25.1678511,121.4466486,,
25.1677382,121.4468511,,
25.1681667,121.4460343,,
25.1700947,121.4606316,,
25.1703035,121.460519,,
25.1706433,121.4603259,,
25.1695987,121.4606545,,
25.1693713,121.4607089,,
25.1691517,121.4607473,,
25.1898045,121.4307645,,
25.1898265,121.4327058,,
25.1898155,121.4328074,,
25.1897695,121.4328867,,
25.1897272,121.4329335,,
25.1896316,121.432968,,
25.1887505,121.4331063,,
25.1886898,121.4330859,,
25.1878013,121.4322037,,
25.187713,121.4321488,,
25.1876174,121.4321122,,
25.1875143,121.432096,,
25.187404,121.4321041,,
25.1873046,121.4321346,,
25.1872053,121.4321956,,
25.1871207,121.432285,,
25.1870471,121.4323968,,
25.1869993,121.4325411,,
25.1869754,121.4327078,,
25.1869975,121.4330432,,
25.1869883,121.4332648,,
25.1869386,121.4334803,,
25.1868687,121.4336449,,
25.1867546,121.4338299,,
25.1865915,121.434019,,
25.1865369,121.4340412,,
25.1863722,121.4339809,,
25.1861381,121.433809,,
25.1859148,121.4336937,,
25.1857473,121.4336883,,
25.1856066,121.4337312,,
25.1854609,121.433809,,
25.1853274,121.4339807,,
25.1847239,121.4354703,,
25.1846172,121.4359927,,
25.1842576,121.4432502,,
25.1843049,121.4430946,,
25.1843231,121.4429149,,
25.1842904,121.4424563,,
25.1843328,121.4423356,,
25.1844663,121.4422457,,
25.1847916,121.4420888,,
25.1848905,121.4419851,,
25.1849093,121.4419654,,
25.1849773,121.4418219,,
25.1850647,121.4415162,,
25.1850537,121.441323,,
25.1850295,121.4411769,,
25.1850513,121.4410588,,
25.1851472,121.4409502,,
25.1851982,121.4409288,,
25.1852892,121.440922,,
25.1853729,121.4409516,,
25.1857297,121.4411058,,
25.1858317,121.4411178,,
25.1859894,121.441091,,
25.1860635,121.4410562,,
25.1864712,121.4407061,,
25.1866108,121.4405734,,
25.1866593,121.4404889,,
25.1867561,121.4402697,,
25.1868482,121.4400612,,
25.1869595,121.4396844,,
25.1870153,121.4395315,,
25.1870251,121.4394028,,
25.1870178,121.4392874,,
25.1869668,121.4391265,,
25.1868469,121.438877,,
25.1867047,121.4386544,,
25.1866124,121.4385137,,
25.1863393,121.4381717,,
25.186144,121.4379517,,
25.1854498,121.437367,,
25.1849643,121.4369995,,
25.165724,121.4496965,,
25.165656,121.4500023,,
25.1656244,121.4502222,,
25.1656281,121.450524,,
25.1656977,121.4508099,,
25.1659587,121.4512005,,
25.1661921,121.4515973,,
25.166375,121.4520124,,
25.1663575,121.4521467,,
25.1663406,121.4522111,,
25.166326,121.4523479,,
25.1663624,121.4526483,,
25.1663648,121.4529514,,
25.1663381,121.4530909,,
25.1663527,121.4532867,,
25.1663333,121.4534476,,
25.1662944,121.4535495,,
25.1661901,121.453689,,
25.1661197,121.4538285,,
25.1662847,121.454204,,
25.1662993,121.4545017,,
25.1664013,121.4546868,,
25.1664692,121.4549282,,
25.1664595,121.4550033,,
25.1663503,121.4551991,,
25.1662459,121.4552661,,
25.1661658,121.4554458,,
25.1660832,121.4555746,,
25.1657221,121.4490961,,
25.1656379,121.4490659,,
25.1654745,121.4489305,,
25.1773951,121.4516645,,
25.1773465,121.4517691,,
25.1774003,121.4522496,,
25.1767463,121.4545106,,
25.1767378,121.4545676,,
25.1766823,121.4545684,,
25.1765423,121.4544824,,
25.1765351,121.45453,,
25.1765821,121.4545504,,
25.1859733,121.437401,,
25.1758669,121.4503305,,
25.1758718,121.450337,,
25.1759115,121.4503813,,
25.1759722,121.4504081,,
25.1760256,121.4504081,,
25.176044,121.4504509,,
25.176061,121.4504903,,
25.1760915,121.4505628,,
25.1761763,121.4507646,,
25.1865774,121.4584455,,
25.1865065,121.4586741,,
25.1863686,121.458971,,
25.1861706,121.4592044,,
25.1860954,121.4594085,,
25.1862362,121.4594624,,
25.1863428,121.4591312,,
25.1864832,121.4591882,,
25.1864481,121.4593111,,
25.1863344,121.4594775,,
25.1862607,121.4597181,,
25.1861903,121.4599641,,
25.1861534,121.4602614,,
25.1861903,121.4605728,,
25.1863184,121.4608666,,
25.1863124,121.461392,,
25.1861793,121.4618118,,
25.1861242,121.4620798,,
25.1860677,121.462391,,
25.1860426,121.4626537,,
25.1860574,121.4627872,,
25.1862188,121.4632539,,
25.186294,121.463333,,
25.1863474,121.4635342,,
25.186419,121.4636468,,
25.1864591,121.463789,,
25.1865258,121.4641041,,
25.1865428,121.4642396,,
25.1865513,121.464426,,
25.1865501,121.4646982,,
25.1865185,121.4651381,,
25.1865501,121.4652025,,
25.1866314,121.4652467,,
25.1868474,121.4653326,,
25.1869105,121.4653259,,
25.1869676,121.4652682,,
25.1870149,121.4651891,,
25.1870501,121.4650711,,
25.1870477,121.4649785,,
25.1870792,121.4648779,,
25.1870962,121.4648189,,
25.1871059,121.4647224,,
25.1870889,121.4646218,,
25.1870388,121.464408,,
25.1868304,121.4635194,,
25.1866193,121.4630661,,
25.1864356,121.4627021,,
25.1866226,121.4617142,,
25.1866786,121.4610954,,
25.1868217,121.4595245,,
25.1870204,121.4590669,,
25.1870172,121.4589585,,
25.1869724,121.4588807,,
25.1868347,121.4587993,,
25.1867962,121.458801,,
25.1867811,121.4588182,,
25.1867368,121.4591763,,
25.186721,121.4592004,,
25.1866785,121.4592105,,
25.1801051,121.4349529,,
25.1803894,121.4348189,,
25.1805367,121.4347286,,
25.1806307,121.4346294,,
25.1807172,121.4345145,,
25.1807451,121.4343076,,
25.18072,121.4340917,,
25.18069,121.4339427,,
25.1806266,121.4337071,,
25.1806017,121.4335997,,
25.1805866,121.4334782,,
25.1805786,121.4334135,,
25.1805573,121.433244,,
25.1805038,121.4330543,,
25.1804891,121.4329053,,
25.1804526,121.4326016,,
25.1803796,121.4322965,,
25.1802565,121.4319389,,
25.1801596,121.4316448,,
25.1800369,121.4312729,,
25.1798985,121.4307627,,
25.1799397,121.4306273,,
25.1799128,121.4305956,,
25.1800126,121.4306437,,
25.1803186,121.4307194,,
25.180888,121.4308033,,
25.1813523,121.4308659,,
25.1816183,121.4309187,,
25.1816506,121.4309351,,
25.1817626,121.4310756,,
25.18189,121.4311702,,
25.1819922,121.4312493,,
25.1820954,121.4312905,,
25.1821651,121.4312907,,
25.1823882,121.4312504,,
25.1824994,121.4311995,,
25.1825505,121.4311984,,
25.1825844,121.4312022,,
25.1806652,121.4351681,,
25.1805777,121.4352052,,
25.1803831,121.4352292,,
25.1799775,121.4353596,,
25.1798636,121.4354235,,
25.1797945,121.4355214,,
25.179643,121.4356198,,
25.1795257,121.4356016,,
25.1792399,121.435656,,
25.179022,121.4352173,,
25.1788444,121.4348456,,
25.1781365,121.4338511,,
25.1780274,121.4337286,,
25.1775709,121.4331213,,
25.1774159,121.4329144,,
25.1773441,121.4327477,,
25.1771337,121.432207,,
25.1770109,121.4319503,,
25.1767714,121.4315014,,
25.1767645,121.4314119,,
25.1768111,121.4311678,,
25.1768177,121.4310585,,
25.1768197,121.4309218,,
25.1768346,121.4307854,,
25.1768605,121.4306674,,
25.176935,121.4305236,,
25.1770174,121.4304234,,
25.1770634,121.4303935,,
25.1771046,121.4304564,,
25.1771282,121.4305366,,
25.1773115,121.4307896,,
25.1773725,121.430814,,
25.1777371,121.4309001,,
25.1789231,121.4327452,,
25.1790535,121.43291,,
25.1792423,121.4331362,,
25.1794156,121.433343,,
25.1794727,121.4335517,,
25.1795662,121.4339214,,
25.1795481,121.4340446,,
25.1795758,121.4343805,,
25.179578,121.4345207,,
25.1795684,121.4346679,,
25.1792323,121.4328888,,
25.1793359,121.4328608,,
25.1793971,121.432716,,
25.1794394,121.4325596,,
25.1794307,121.4322583,,
25.179376,121.4319361,,
25.1791858,121.430806,,
25.1803134,121.4311148,,
25.1804554,121.4311859,,
25.1806193,121.43132,,
25.1807552,121.4313388,,
25.1808802,121.4314286,,
25.1809919,121.4316124,,
25.1811847,121.4321394,,
25.1813465,121.4324561,,
25.1814006,121.4325436,,
25.1814318,121.4325426,,
25.1819215,121.4313904,,
25.1818462,121.4316091,,
25.1817305,121.4316384,,
25.1815883,121.431663,,
25.1814684,121.4316615,,
25.1814322,121.4317077,,
25.1815535,121.4320189,,
25.1815437,121.4320636,,
25.1814656,121.4321498,,
25.1813876,121.4323178,,
25.1815019,121.432763,,
25.181619,121.4330988,,
25.1817584,121.4334131,,
25.1818114,121.4335964,,
25.1818894,121.4337658,,
25.181888,121.433846,,
25.1819271,121.4339399,,
25.181934,121.4340231,,
25.1820293,121.4342781,,
25.1821172,121.4344953,,
25.18235,121.4347464,,
25.1826595,121.4349128,,
25.1829048,121.4349899,,
25.1830456,121.4349544,,
25.1831335,121.4348943,,
25.1832753,121.4347756,,
25.1834443,121.434634,,
25.1834639,121.4345431,,
25.1834499,121.4343998,,
25.1834011,121.4342889,,
25.1834067,121.4342073,,
25.1834736,121.4341241,,
25.1832934,121.43324,,
25.1830472,121.4325415,,
25.1830312,121.4322,,
25.183233,121.4313931,,
25.1833426,121.4312433,,
25.1833956,121.4310892,,
25.1834329,121.4308713,,
25.183478,121.4306074,,
25.1835294,121.4304777,,
25.183613,121.4303421,,
25.1836855,121.4301434,,
25.1840787,121.429387,,
25.1842822,121.429085,,
25.1846112,121.4287677,,
25.1847729,121.4284272,,
25.1849527,121.4279943,,
25.185134,121.4277186,,
25.1851828,121.4277078,,
25.185219,121.4277448,,
25.1852344,121.4278557,,
25.1852093,121.4279358,,
25.1851214,121.4280729,,
25.184815,121.4284646,,
25.1833952,121.4313887,,
25.1833968,121.4315798,,
25.1832678,121.4320332,,
25.1819453,121.4319223,,
25.1819295,121.432216,,
25.1820848,121.4329295,,
25.1821067,121.4330823,,
25.1822778,121.433423,,
25.182438,121.4340198,,
25.1824562,121.4341847,,
25.1825181,121.4343537,,
25.1826065,121.4344806,,
25.1829414,121.4350106,,
25.183045,121.4349686,,
25.1832277,121.4349674,,
25.1833978,121.4349803,,
25.1836504,121.4350398,,
25.1837074,121.4349779,,
25.1837201,121.4349207,,
25.1807935,121.4337212,,
25.1808295,121.4338123,,
25.1808443,121.433887,,
25.1811485,121.4343096,,
25.1813234,121.434734,,
25.1813381,121.4348169,,
25.1812832,121.4350901,,
25.1814966,121.4351567,,
25.1815917,121.4351462,,
25.1816731,121.4351248,,
25.1817823,121.435096,,
25.1820367,121.434993,,
25.182144,121.4349541,,
25.1807887,121.4351278,,
25.1797162,121.4351288,,
25.1797561,121.4351217,,
25.1797943,121.4349712,,
25.1797394,121.4347739,,
25.1797332,121.4346386,,
25.1797246,121.4344505,,
25.1796708,121.4340534,,
25.1794598,121.4336401,,
25.1794321,121.4337053,,
25.1793644,121.4337731,,
25.1792385,121.4338302,,
25.1793165,121.4339997,,
25.1794894,121.4342108,,
25.183312,121.4342228,,
25.1831858,121.4341571,,
25.1829925,121.4341015,,
25.1827824,121.4338018,,
25.1814798,121.4342839,,
25.1814846,121.4344202,,
25.181523,121.4345582,,
25.1815806,121.4348608,,
25.1816191,121.4350325,,
25.1766434,121.442796,,
25.1766552,121.4425231,,
25.1780332,121.4436882,,
25.1753935,121.4534548,,
25.1753691,121.4534554,,
25.1753564,121.4532742,,
25.1752175,121.4530521,,
25.1741037,121.4470761,,
25.1741856,121.4470594,,
25.1750593,121.4489215,,
25.1755698,121.4499373,,
25.1755953,121.4499824,,
25.1756524,121.4500746,,
25.1759114,121.4505675,,
25.1759968,121.4507147,,
25.175636,121.4522869,,
25.1756833,121.4529911,,
25.1756706,121.453046,,
25.175607,121.4531105,,
25.175579,121.4531278,,
25.1754435,121.4531298,,
25.1753142,121.4531317,,
25.1752761,121.4531192,,
25.1752516,121.4530994,,
25.175186,121.4528718,,
25.1751762,121.4528477,,
25.1751579,121.4528335,,
25.1749972,121.4528114,,
25.1688956,121.4487081,,
25.1689021,121.4486619,,
25.1688912,121.4486193,,
25.1688673,121.4485917,,
25.177988,121.4501467,,
25.1779351,121.4501833,,
25.1778758,121.4501868,,
25.1776721,121.4499561,,
25.171288,121.4434219,,
25.1729503,121.442144,,
25.1730446,121.4420932,,
25.1732539,121.4422073,,
25.1734399,121.4423426,,
25.1736419,121.4424665,,
25.1730319,121.4422882,,
25.1737797,121.4425377,,
25.1738874,121.4425518,,
25.1717486,121.4420188,,
25.1716479,121.4480279,,
25.1723765,121.4483843,,
25.1725869,121.4417597,,
25.17255,121.4418729,,
25.1707326,121.4400028,,
25.1791241,121.4347415,,
25.1790586,121.4347554,,
25.1796289,121.4348316,,
25.1796585,121.434973,,
25.1797663,121.4352546,,
25.1805567,121.4447124,,
25.1804572,121.4469122,,
25.1804641,121.4458332,,
25.1805427,121.4467778,,
25.1805836,121.4467037,,
25.1805937,121.446657,,
25.1805839,121.4466059,,
25.1805638,121.4465633,,
25.1805384,121.4465089,,
25.1805252,121.4464355,,
25.1805217,121.4463449,,
25.1805228,121.4462594,,
25.1805331,121.4461809,,
25.1805598,121.4460922,,
25.1805845,121.4460073,,
25.1805691,121.44593,,
25.1805453,121.4458443,,
25.1805179,121.4457916,,
25.1808355,121.4450174,,
25.1820383,121.444859,,
25.1680282,121.4513146,,
25.1680355,121.4514434,,
25.1680962,121.4515614,,
25.1683752,121.4524073,,
25.1695175,121.4433561,,
25.1860619,121.4397336,,
25.1860097,121.4396183,,
25.1745177,121.4567934,,
25.1745304,121.4568793,,
25.1745269,121.4569893,,
25.1743099,121.4563229,,
25.1744176,121.4482046,,
25.179898,121.445671,,
25.1799536,121.4453979,,
25.1804855,121.4456962,,
25.1803943,121.4457684,,
25.1691418,121.4442145,,
25.1671787,121.4475418,,
25.166891,121.4477027,,
25.1666215,121.4478663,,
25.1663266,121.448038,,
25.16617,121.4481882,,
25.1659964,121.4484027,,
25.1658617,121.4487031,,
25.1656893,121.4491631,,
25.1655582,121.4494421,,
25.1653178,121.4498196,,
25.1705961,121.4375006,,
25.1706194,121.4374673,,
25.1706518,121.4374156,,
25.1707259,121.437304,,
25.1708638,121.4371065,,
25.1697688,121.4391037,,
25.1696198,121.4390282,,
25.1697455,121.4391642,,
25.1695928,121.4390888,,
25.1696468,121.4389664,,
25.1696115,121.4390469,,
25.169565,121.4391495,,
25.1699852,121.443746,,
25.1694739,121.442793,,
25.1696571,121.442822,,
25.1807744,121.4447528,,
25.1650294,121.4579691,,
25.1650719,121.4579103,,
25.1699266,121.4434972,,
25.169885,121.4433981,,
25.1698582,121.4433685,,
25.1698007,121.4433515,,
25.1697839,121.4432943,,
25.1697606,121.4431866,,
25.1712709,121.4378401,,
25.1715463,121.4381766,,
25.1686387,121.4440193,,
25.1686247,121.443988,,
25.1799371,121.4436241,,
25.1792733,121.4425917,,
25.1792903,121.442243,,
25.1796476,121.4405044,,
25.1796455,121.4403176,,
25.1796223,121.4401448,,
25.1795779,121.439972,,
25.1795018,121.4397339,,
25.1793421,121.4394156,,
25.1793307,121.439393,,
25.1759433,121.4421276,,
25.1757187,121.441956,,
25.1752442,121.4416006,,
25.1786936,121.444336,,
25.1786361,121.4443013,,
25.178352,121.4441299,,
25.1672281,121.4470785,,
25.1673846,121.4472122,,
25.1724783,121.439832,,
25.1729601,121.4380092,,
25.1734572,121.4356135,,
25.1752402,121.4394121,,
25.1727375,121.4385599,,
25.172434,121.4383748,,
25.1723952,121.4382836,,
25.1724219,121.4381736,,
25.172536,121.4379564,,
25.1727375,121.4377096,,
25.1728418,121.4376305,,
25.1747387,121.4390714,,
25.1746659,121.4389896,,
25.1745324,121.4389494,,
25.1740239,121.4389228,,
25.1735549,121.4389072,,
25.1831086,121.4488377,,
25.1830408,121.4487624,,
25.1829837,121.4486444,,
25.1829707,121.4482258,,
25.1829678,121.447868,,
25.1838925,121.4482679,,
25.1842541,121.4478864,,
25.1848561,121.4474626,,
25.1853561,121.4472212,,
25.1859144,121.4470173,,
25.1865964,121.446902,,
25.1871944,121.4469115,,
25.1873468,121.4469189,,
25.1887599,121.4469857,,
25.1812017,121.4520263,,
25.1731642,121.4482306,,
25.1731571,121.4483321,,
25.1691189,121.4551511,,
25.1686827,121.4551031,,
25.1685205,121.4550853,,
25.1684695,121.4551269,,
25.1684052,121.455265,,
25.1682025,121.4554152,,
25.1681345,121.4555386,,
25.1681054,121.4557022,,
25.1680933,121.4558417,,
25.1681358,121.4561032,,
25.168319,121.4564345,,
25.1684283,121.4565257,,
25.1770072,121.4491423,,
25.1769177,121.4489555,,
25.1768264,121.4487552,,
25.1767844,121.4486629,,
25.1767826,121.4485778,,
25.1767853,121.4485195,,
25.1768211,121.4484948,,
25.1785913,121.444519,,
25.1786035,121.4444187,,
25.1781083,121.4440767,,
25.1782806,121.444231,,
25.1785683,121.444408,,
25.1742715,121.4475082,,
25.1737597,121.4475848,,
25.1738023,121.4476087,,
25.1738495,121.447617,,
25.1758631,121.4478381,,
25.1759071,121.447901,,
25.1759498,121.4480313,,
25.1758477,121.4477974,,
25.1644036,121.4494414,,
25.1638581,121.4496964,,
25.1635408,121.4498094,,
25.1633677,121.4498239,,
25.1629192,121.4495689,,
25.1627435,121.4493342,,
25.1626176,121.4483287,,
25.1626937,121.4479694,,
25.1628956,121.447642,,
25.1630581,121.4474548,,
25.1631867,121.4478941,,
25.1639965,121.4486819,,
25.1639074,121.4486081,,
25.1637405,121.448854,,
25.1633324,121.448529,,
25.1634643,121.4482945,,
25.1739992,121.4597946,,
25.1741177,121.459757,,
25.1741958,121.4597446,,
25.1742687,121.4596158,,
25.1744816,121.4596683,,
25.1746001,121.4596337,,
25.1746503,121.4597847,,
25.1747284,121.4599048,,
25.1746419,121.46033,,
25.1746949,121.4605303,,
25.1746866,121.460672,,
25.1745778,121.4607799,,
25.1745081,121.4609986,,
25.1745722,121.4612266,,
25.1745276,121.4613653,,
25.1745276,121.4615994,,
25.1744942,121.4616703,,
25.1745276,121.4617566,,
25.1745388,121.461889,,
25.1745332,121.4620184,,
25.1745918,121.4621694,,
25.1746838,121.4622588,,
25.1747144,121.4623358,,
25.1747117,121.462456,,
25.1746698,121.4626069,,
25.1746224,121.4625453,,
25.174589,121.4625761,,
25.1744886,121.462573,,
25.1744217,121.4626069,,
25.1743743,121.4626131,,
25.1743185,121.4625453,,
25.1742906,121.4624991,,
25.1742293,121.4624744,,
25.174246,121.4625915,,
25.1742209,121.4627178,,
25.1741936,121.4627469,,
25.1748901,121.4600065,,
25.1748037,121.4601914,,
25.1748037,121.4603639,,
25.1748232,121.4605211,,
25.1748092,121.4607614,,
25.1747674,121.4609647,,
25.1747897,121.4611496,,
25.1748176,121.4612359,,
25.1747786,121.4613807,,
25.1747897,121.4615655,,
25.1748037,121.4617042,,
25.1748148,121.4618798,,
25.1748204,121.462003,,
25.1748567,121.4620493,,
25.1750463,121.4619537,,
25.1750128,121.4617442,,
25.1751439,121.4616764,,
25.1751968,121.4616333,,
25.1752693,121.4615902,,
25.1752554,121.4614361,,
25.1752693,121.4612235,,
25.175406,121.4610109,,
25.1754645,121.4608384,,
25.1753725,121.4606412,,
25.1754004,121.4604286,,
25.1752498,121.4601421,,
25.1753446,121.4600065,,
25.175406,121.4599541,,
25.1741325,121.4582086,,
25.1741966,121.4583307,,
25.1742427,121.4583517,,
25.167817,121.4444286,,
25.1680333,121.4446649,,
25.1680465,121.4446781,,
25.1682058,121.4448172,,
25.1668947,121.4456278,,
25.1669105,121.4456413,,
25.1671278,121.4458263,,
25.167288,121.4459765,,
25.1664917,121.4461589,,
25.166746,121.4458238,,
25.1671157,121.4453405,,
25.1680725,121.444096,,
25.176492,121.449263,,
25.1764385,121.4492843,,
25.1765766,121.4496601,,
25.1766038,121.4497363,,
25.1766372,121.44983,,
25.1767078,121.4504053,,
25.1760393,121.4495428,,
25.1763277,121.4499701,,
25.1763683,121.4499566,,
25.1764751,121.4503632,,
25.1765154,121.4503508,,
25.1767829,121.4501957,,
25.1853268,121.4418949,,
25.1853374,121.4417571,,
25.1853641,121.4416605,,
25.1853763,121.4414916,,
25.1629084,121.4578432,,
25.1628451,121.458033,,
25.1700514,121.4440722,,
25.1727664,121.4473992,,
25.1727749,121.4474917,,
25.1719644,121.4473408,,
25.1766033,121.4497879,,
25.1766206,121.4498376,,
25.1762708,121.4497936,,
25.1765658,121.4495556,,
25.1765428,121.4495643,,
25.1764244,121.4496164,,
25.1757132,121.4500467,,
25.1765048,121.4487395,,
25.1764865,121.4490892,,
25.17647,121.4490315,,
25.1764643,121.448984,,
25.1764446,121.4489272,,
25.1758073,121.4484147,,
25.1760583,121.4491042,,
25.1761604,121.4490555,,
25.1761277,121.4489633,,
25.176422,121.448833,,
25.1764896,121.4489075,,
25.1829727,121.4398234,,
25.1830601,121.4398073,,
25.182838,121.4398515,,
25.1861825,121.4518769,,
25.186163,121.4518599,,
25.1645057,121.4496169,,
25.1644904,121.4495482,,
25.1762903,121.4481507,,
25.1746541,121.4499571,,
25.1745995,121.4500269,,
25.1754776,121.4509373,,
25.1753982,121.4509761,,
25.175107,121.4508139,,
25.1757382,121.4477902,,
25.1754945,121.4473605,,
25.1755307,121.447117,,
25.1757237,121.4473986,,
25.1756526,121.4473868,,
25.1753037,121.4473235,,
25.1753353,121.4471613,,
25.1757212,121.447496,,
25.1758523,121.4471116,,
25.1754166,121.4499796,,
25.1753207,121.449765,,
25.1759073,121.4497732,,
25.1757415,121.4498536,,
25.1756183,121.449916,,
25.1756679,121.4491764,,
25.1765855,121.4494779,,
25.1765449,121.4495,,
25.1766428,121.4490177,,
25.1767252,121.4492443,,
25.1767772,121.4493848,,
25.1766245,121.4494509,,
25.1765757,121.4493164,,
25.1765442,121.4492362,,
25.1764233,121.4488724,,
25.176393,121.4488059,,
25.1748394,121.4503371,,
25.1747467,121.4500863,,
25.1755633,121.4486355,,
25.1751403,121.4488896,,
25.1756457,121.4472485,,
25.1756688,121.4474939,,
25.1765169,121.4476424,,
25.1764936,121.447853,,
25.1764316,121.4480142,,
25.1764826,121.4495171,,
25.1764544,121.4495179,,
25.1764335,121.4495419,,
25.176413,121.4495918,,
25.1764141,121.4495717,,
25.1764304,121.4495578,,
25.1764153,121.4495309,,
25.1763952,121.4495282,,
25.1763883,121.4495116,,
25.176484,121.4494659,,
25.1764905,121.4494862,,
25.1764855,121.4494988,,
25.1764994,121.4495257,,
25.17652,121.4495238,,
25.1765307,121.4495353,,
25.1749031,121.4490685,,
25.1747221,121.4489061,,
25.17479,121.4488766,,
25.1747978,121.4489047,,
25.1747767,121.448831,,
25.1746258,121.4491937,,
25.17441,121.4492821,,
25.1744784,121.4488072,,
25.1742706,121.4489085,,
25.1741942,121.4480531,,
25.1739823,121.4481361,,
25.175436,121.4506852,,
25.1754695,121.4506805,,
25.1754256,121.4507929,,
25.175255,121.4508044,,
25.1753168,121.4508453,,
25.1753884,121.4508399,,
25.1754873,121.4507847,,
25.1755416,121.450788,,
25.1755884,121.4507535,,
25.175613,121.4507091,,
25.1756584,121.4506713,,
25.1756761,121.4506066,,
25.1756651,121.4505583,,
25.1756591,121.4505449,,
25.1756142,121.4505181,,
25.1755498,121.4504309,,
25.1755249,121.4504255,,
25.1754709,121.4504463,,
25.1754453,121.4504561,,
25.1753527,121.4507058,,
25.1753081,121.4507017,,
25.175294,121.4506721,,
25.1753021,121.450631,,
25.1752687,121.4505751,,
25.1752315,121.4505595,,
25.175201,121.450525,,
25.1751564,121.450516,,
25.1754796,121.4506933,,
25.1754996,121.4507066,,
25.1755225,121.4507116,,
25.1755455,121.4507076,,
25.1755659,121.4506951,,
25.1755813,121.4506757,,
25.1755897,121.4506517,,
25.1755901,121.4506259,,
25.1755863,121.4506135,,
25.1755826,121.4506015,,
25.1755679,121.4505815,,
25.175548,121.4505682,,
25.1755251,121.4505632,,
25.175502,121.4505672,,
25.1754929,121.4505728,,
25.1754816,121.4505796,,
25.1754663,121.450599,,
25.1754579,121.4506231,,
25.1754574,121.4506488,,
25.175465,121.4506732,,
25.1753931,121.4503268,,
25.1754876,121.4505609,,
25.1754605,121.4502177,,
25.1754925,121.4502801,,
25.1760799,121.4504343,,
25.1759328,121.450555,,
25.1761185,121.4505442,,
25.176282,121.4506392,,
25.1757275,121.4500752,,
25.1756318,121.4505871,,
25.1756081,121.4506073,,
25.1752282,121.4506133,,
25.1752088,121.4506495,,
25.1743567,121.4468448,,
25.1744593,121.4468106,,
25.1744978,121.4468979,,
25.1757109,121.4497809,,
25.1755905,121.449928,,
25.1771846,121.449735,,
25.1772165,121.449772,,
25.1772087,121.4497225,,
25.1752975,121.45143,,
25.1753547,121.4514044,,
25.17542,121.4510364,,
25.1731303,121.4358001,,
25.1729628,121.4361401,,
25.172822,121.4364224,,
25.1727446,121.4365413,,
25.1726833,121.4366873,,
25.1725578,121.4369018,,
25.1724257,121.4371278,,
25.1722532,121.4373182,,
25.17216,121.4374558,,
25.1709606,121.4388754,,
25.1706729,121.4390632,,
25.1702967,121.4394749,,
25.1682826,121.4443119,,
25.1684193,121.4441924,,
25.1685416,121.4441027,,
25.1663478,121.4458228,,
25.1663459,121.4457178,,
25.1663641,121.4456232,,
25.1663999,121.4455225,,
25.16646,121.4454389,,
25.1669753,121.4448253,,
25.1677818,121.4438175,,
25.167811,121.4438127,,
25.1678552,121.4438559,,
25.1662871,121.4456816,,
25.1662707,121.4456239,,
25.1662756,121.4455616,,
25.1662974,121.44552,,
25.1672084,121.4444243,,
25.1677612,121.4437752,,
25.1677114,121.4437146,,
25.1749152,121.4357424,,
25.1746971,121.4356165,,
25.1745651,121.4355557,,
25.1744899,121.4355311,,
25.1750096,121.434453,,
25.1749765,121.4345469,,
